step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
626,CASH_OUT,510.69,C773908800,16467.29,15956.6,C262745316,21378.51,21227.86,0,0
568,PAYMENT,36.44,C494882893,3299.22,3262.77,M637772330,2218.34,1945.51,0,0
75,PAYMENT,262.02,C125081976,2852.93,2590.91,M136157530,186.57,25.56,0,0
461,TRANSFER,140.85,C581726801,1147.1,1006.25,C907873663,56.47,197.32,0,0
10,CASH_IN,238.83,C905217384,1031.19,792.37,C385938745,6388.39,6627.22,0,0
691,CASH_OUT,9.99,C637598594,1117.62,1107.63,C753656407,454.0,319.93,0,0
593,TRANSFER,165.87,C352413797,2999.71,2833.84,C665329792,1252.03,1417.91,0,0
369,PAYMENT,1149.35,C738389174,42391.66,41242.31,M136843223,49.26,0.0,0,0
217,PAYMENT,3257.41,C474219996,16884.8,13627.39,M763826634,953.82,918.29,0,0
664,DEBIT,272.68,C668608549,6099.77,5827.09,C470362725,704.81,464.83,0,0
411,CASH_IN,128.63,C511284024,19038.12,18909.49,C583822984,4066.18,4194.82,0,0
310,CASH_IN,105.65,C589243623,23685.68,23580.04,C723287556,156.45,262.1,0,0
131,PAYMENT,1736.24,C109248402,8508.67,6772.43,M980996348,438.95,327.78,0,0
327,PAYMENT,5.0,C985821655,820.88,815.88,M490352129,796.92,567.72,0,0
688,CASH_OUT,188.74,C270392238,5616.2,5427.46,C359318512,429.09,133.52,0,0
24,CASH_IN,240.7,C485416785,13836.39,13595.68,C448597771,4639.33,4880.03,0,0
396,CASH_IN,356.72,C208569318,5085.12,4713.39,C936296392,976.89,1333.61,0,0
648,PAYMENT,486.18,C800393266,6741.43,6255.25,M379823253,1256.25,1043.73,0,0
194,CASH_IN,232.7,C987753037,1854.56,1621.86,C360811486,1492.1,1724.79,0,0
233,CASH_OUT,99.5,C801897203,1892.97,1778.48,C537987975,2926.41,2782.69,0,0
11,CASH_OUT,1020.87,C630030804,12150.89,11115.01,C802932858,10156.31,10155.25,0,0
615,PAYMENT,776.69,C739808776,9209.94,8433.25,M183292443,13.16,0.0,0,0
392,CASH_IN,194.91,C313928990,2177.72,1932.81,C263374266,574.78,769.69,0,0
29,CASH_IN,1494.62,C941655889,5370.44,3875.83,C617098870,1787.34,3281.96,0,0
137,CASH_OUT,2797.82,C282129694,5197.95,2400.12,C264438334,5223.66,5055.42,0,0
201,CASH_OUT,136.32,C989977823,2303.6,2167.28,C907057270,9399.97,9246.84,0,0
269,PAYMENT,2385.76,C526311347,6104.18,3668.43,M294260695,4644.84,4587.5,0,0
221,CASH_OUT,744.19,C814920537,6297.84,5553.65,C268134563,1979.24,1827.25,0,0
513,CASH_IN,151.29,C504622384,34190.47,34039.18,C763506224,12287.68,12438.97,0,0
663,CASH_OUT,241.44,C782277895,26829.63,26588.19,C139018811,935.17,732.05,0,0
372,PAYMENT,85.26,C179936008,1137.48,1052.22,M620598914,2861.31,2751.44,0,0
421,PAYMENT,2410.6,C950516231,19202.39,16791.79,M374209647,679.64,491.1,0,0
365,PAYMENT,1344.46,C582109968,6921.2,5576.75,M514594211,1440.77,1336.7,0,0
460,CASH_IN,1043.86,C582574206,7684.82,6640.95,C379000461,1011.85,2065.71,0,0
233,DEBIT,517.76,C394570351,4372.38,3854.61,C952794553,10426.61,10198.47,0,0
364,TRANSFER,252.74,C877952470,14967.27,14714.53,C302744937,70.59,323.33,0,0
362,PAYMENT,903.86,C483962238,2172.39,1268.53,M641006198,12255.66,12046.1,0,0
583,PAYMENT,489.29,C110351849,4662.85,4173.55,M738511150,510.17,212.59,0,0
445,TRANSFER,225.01,C861621808,2244.23,2019.22,C667593120,110.05,335.06,0,0
231,PAYMENT,1014.17,C775703685,12022.58,11008.41,M766045379,22674.89,22414.73,0,0
228,PAYMENT,2545.81,C866705997,12942.99,10397.18,M873144525,223.25,0.0,0,0
93,TRANSFER,279.47,C644471662,2432.8,2178.33,C364396964,558.38,837.85,0,0
702,CASH_OUT,80.79,C771795985,39066.65,38985.86,C707204984,164.13,98.84,0,0
497,CASH_IN,226.66,C825612129,3464.55,3237.89,C500541639,306.9,533.56,0,0
17,PAYMENT,837.43,C719301001,14824.86,13987.42,M474614763,537.55,450.96,0,0
107,CASH_IN,2426.92,C217343225,16898.37,14496.45,C200297259,1646.63,4073.55,0,0
205,PAYMENT,1452.21,C869242073,8919.54,7467.33,M861524611,2833.89,2798.78,0,0
389,TRANSFER,4278.06,C388208798,17295.73,12967.67,C495482080,5566.28,9844.34,0,0
53,PAYMENT,184.02,C518285097,12622.42,12438.4,M893178994,278.33,91.55,0,0
370,CASH_OUT,148.83,C386179513,7197.32,7048.49,C302068621,62692.19,62677.97,0,0
584,PAYMENT,2643.4,C609791147,11943.93,9300.52,M132217911,826.0,787.31,0,0
32,CASH_OUT,565.99,C232733463,4385.9,3819.91,C192628447,257.09,142.38,0,0
412,TRANSFER,172.16,C837181570,2451.09,2278.93,C475247579,932.25,1104.4,0,0
383,PAYMENT,137.64,C625134151,1827.43,1689.79,M394826311,1121.69,885.33,0,0
87,PAYMENT,18.84,C456769499,2410.54,2391.7,M351074223,35874.41,35733.4,0,0
123,PAYMENT,1091.3,C265762801,26993.38,25927.07,M323266547,14191.94,13927.4,0,0
382,CASH_OUT,930.08,C752600503,2605.4,1675.32,C908775432,76.24,0.0,0,0
505,PAYMENT,822.37,C548138829,15972.09,15149.72,M845489421,635.79,439.47,0,0
131,PAYMENT,117.8,C290886601,21182.9,21065.1,M141037096,2096.16,2044.25,0,0
197,CASH_IN,612.87,C614944939,79864.57,79251.7,C340042504,85.71,708.58,0,0
543,PAYMENT,842.74,C425116014,8831.59,7988.85,M638131238,1186.61,991.07,0,0
146,CASH_OUT,325.73,C912069654,90861.39,90535.66,C106250277,643.34,602.08,0,0
83,TRANSFER,170.22,C183808807,7712.63,7542.41,C198531041,229.82,400.04,0,0
36,PAYMENT,351.45,C690618693,9499.5,9148.05,M246057246,8452.83,8300.99,0,0
303,PAYMENT,101.28,C835439058,3832.94,3731.66,M321090029,369.73,260.48,0,0
365,CASH_IN,41.96,C413425233,8865.14,8773.18,C710637981,964.76,1006.73,0,0
84,PAYMENT,21.78,C968116154,768.64,746.87,M954799430,3058.32,3029.28,0,0
592,PAYMENT,797.33,C402913230,3871.6,3074.27,M483073783,38576.28,38512.06,0,0
457,CASH_OUT,859.75,C610901311,5172.95,4313.2,C629415960,2959.19,2796.36,0,0
33,PAYMENT,896.78,C523605745,7954.91,7058.13,M677426248,1459.89,1272.29,0,0
572,PAYMENT,61.17,C516940159,1504.41,1468.24,M377655356,145.41,37.88,0,0
147,DEBIT,205.1,C607435979,988.77,788.67,C163353888,443.82,323.89,0,0
556,PAYMENT,415.74,C742856898,1275.1,859.36,M697990754,139.3,114.13,0,0
543,PAYMENT,197.59,C258690543,8055.34,7857.76,M986167449,700.27,565.85,0,0
158,PAYMENT,110.79,C609108279,1287.74,1176.95,M151772320,11795.95,11771.5,0,0
44,PAYMENT,443.09,C673408245,57041.59,56598.5,M607348386,23295.85,23119.11,0,0
408,CASH_IN,318.36,C473354602,2512.24,2193.88,C825752975,640.76,959.11,0,0
489,CASH_OUT,927.58,C341137595,3837.45,2909.87,C311546270,11797.86,11605.57,0,0
235,PAYMENT,209.28,C486108762,2676.38,2467.1,M799695019,3525.03,3340.6,0,0
95,PAYMENT,323.27,C820818385,1211.1,872.84,M814019777,1561.59,1301.59,0,0
525,PAYMENT,60.67,C390672640,5387.73,5327.06,M889545147,8685.0,8436.77,0,0
549,PAYMENT,970.65,C769919774,5307.01,4336.35,M309001567,11508.56,11415.41,0,0
369,PAYMENT,322.32,C434544221,2381.51,2044.19,M152279022,1815.83,1635.55,0,0
530,TRANSFER,951.14,C453943692,3676.94,2750.8,C578245712,21.21,972.35,0,0
293,PAYMENT,436.08,C185018621,3332.58,2896.5,M989378701,123.22,114.38,0,0
433,CASH_IN,669.38,C604065543,3549.73,2880.35,C782478663,593.98,1263.36,0,0
546,TRANSFER,1223.06,C633538755,3034.39,1811.32,C135852899,254671.67,255894.73,0,0
18,DEBIT,604.17,C442139893,7831.05,7226.88,C882120645,135.69,0.0,0,0
486,PAYMENT,451.79,C185995654,8002.68,7550.89,M607088403,1031.68,1024.74,0,0
648,PAYMENT,2470.84,C325680227,5892.19,3421.35,M281586877,3735.83,3649.02,0,0
446,CASH_OUT,10160.02,C966214215,15903.98,5743.95,C835751999,12674.52,12666.89,0,0
705,CASH_IN,24.66,C961061412,6333.63,6308.97,C105038300,4097.85,4122.5,0,0
293,CASH_IN,593.37,C630364859,5464.84,4871.46,C453750258,682.52,1275.9,0,0
46,PAYMENT,816.06,C895420238,4278.86,3462.8,M108714134,112.52,0.0,0,0
347,CASH_OUT,52.07,C939438780,2612.93,2560.85,C688409700,470.15,278.91,0,0
656,PAYMENT,578.79,C274103174,22908.19,22329.4,M673316594,83.26,0.0,0,0
703,PAYMENT,605.45,C255817821,16638.38,16032.93,M452710703,2078.18,1955.45,0,0
42,PAYMENT,588.6,C970935164,2229.71,1641.11,M680813567,19736.75,19589.74,0,0
357,PAYMENT,572.47,C554420992,17255.53,16683.07,M748551297,1571.17,1437.07,0,0
643,DEBIT,37.34,C852091960,2585.22,2547.88,C119513784,1592.86,1523.01,0,0
644,PAYMENT,364.14,C670316852,126812.84,126448.7,M108508679,3965.48,3684.46,0,0
394,CASH_IN,19.09,C247887427,1076.76,1057.67,C664041652,9466.82,9465.91,0,0
654,PAYMENT,2039.73,C164073647,14575.06,12535.33,M438852065,35.65,0.0,0,0
416,CASH_IN,188.26,C668524531,13601.92,13413.66,C821823743,2113.06,2301.31,0,0
617,CASH_OUT,520.92,C274106104,5546.02,5025.1,C869224966,169.73,168.29,0,0
225,PAYMENT,343.37,C894529681,1781.17,1387.8,M355036421,6599.9,6427.28,0,0
159,TRANSFER,79.04,C423974417,15570.69,15491.65,C830561758,11346.41,11405.45,0,0
196,CASH_IN,1049.36,C360865521,7883.17,6833.81,C614262911,147.68,1197.04,0,0
106,TRANSFER,1724.51,C909245768,3538.84,1814.33,C206911055,290.65,2025.16,0,0
376,CASH_IN,768.51,C166706480,10195.11,9426.6,C202062225,390.58,1159.09,0,0
555,CASH_OUT,24.53,C983564547,9216.29,9196.75,C453878992,19.77,0.0,0,0
155,CASH_IN,27.78,C917102452,2011.67,2008.89,C926211299,1294.34,1322.12,0,0
299,PAYMENT,104.41,C443803038,2950.54,2846.12,M213054127,2975.76,2966.53,0,0
290,PAYMENT,534.43,C869229025,6292.15,5742.73,M147728132,1064.11,868.14,0,0
356,CASH_IN,243.01,C151408713,1318.26,1075.25,C342341291,5033.15,5276.16,0,0
499,CASH_IN,791.66,C329215772,32747.59,31955.93,C223632963,488.19,1279.85,0,0
400,PAYMENT,111.86,C179807312,3322.61,3210.76,M769735198,7508.56,7298.8,0,0
68,PAYMENT,160.44,C315952339,2709.01,2548.57,M728508382,266.51,83.27,0,0
657,TRANSFER,626233.22,C578059580,736744.97,110561.75,C656440145,1200.0,627433.22,1,1
483,PAYMENT,77.8,C919239069,1276.63,1198.83,M283603639,19206.91,19130.15,0,0
575,CASH_IN,1535.25,C359758633,18812.61,17282.36,C842352024,114.2,1649.45,0,0
714,PAYMENT,94.48,C831057918,4119.14,4024.66,M470813689,14576.02,14519.08,0,0
221,CASH_IN,48.81,C828550126,2688.6,2639.79,C801597067,2973.19,3022.0,0,0
385,CASH_OUT,1435.7,C833208569,19844.63,18433.93,C856261519,16963.1,16948.03,0,0
163,CASH_IN,76.12,C800442156,3908.37,3832.25,C570566446,1590.05,1666.17,0,0
445,PAYMENT,47.19,C223980479,1393.2,1346.01,M950327349,9159.41,9005.35,0,0
452,CASH_IN,3978.92,C224495774,11304.49,7325.57,C812219646,5038.96,9017.89,0,0
616,PAYMENT,252.87,C867372777,3065.46,2812.59,M906426403,9948.98,9709.94,0,0
133,CASH_OUT,199.21,C243869913,4411.29,4212.07,C865526329,778.29,662.57,0,0
374,PAYMENT,3261.06,C202889399,18912.6,15651.54,M840641674,79900.64,79882.77,0,0
134,CASH_IN,4786.79,C925189594,29069.59,24282.8,C231719663,1118.09,5904.87,0,0
382,CASH_OUT,251.66,C618228609,3718.41,3466.75,C923788336,680.64,559.1,0,0
8,CASH_OUT,691.01,C257157163,4073.32,3382.31,C490194988,37.94,0.0,0,0
369,PAYMENT,2613.48,C813297962,12980.19,10366.7,M308536517,107.26,0.0,0,0
375,PAYMENT,80.61,C274183082,40346.69,40266.08,M295957217,22193.5,22124.71,0,0
21,CASH_IN,139.22,C128353023,2531.6,2392.38,C504886258,1975.79,2115.01,0,0
537,TRANSFER,2012.19,C722800389,7230.71,5218.52,C683473945,1501.46,3513.65,0,0
290,PAYMENT,1985.9,C170639152,7527.29,5541.4,M779524185,4407.74,4172.66,0,0
311,TRANSFER,161.6,C628801416,1172.39,1010.78,C533498603,286.84,448.44,0,0
326,PAYMENT,103.39,C941729058,1577.93,1474.54,M622831883,12417.35,12296.38,0,0
98,TRANSFER,1221.48,C420938573,10088.22,8851.74,C834104444,1383.98,2605.46,0,0
578,TRANSFER,6131.68,C455982049,31794.18,25662.5,C397594087,7554.52,13686.2,0,0
619,CASH_OUT,461.84,C494335582,5576.77,5114.93,C752233876,13491.53,13258.12,0,0
197,CASH_OUT,566.69,C218682177,4345.71,3779.03,C204844356,5915.35,5773.57,0,0
266,PAYMENT,377.86,C609520614,4144.65,3766.78,M398341253,1574.01,1505.5,0,0
178,CASH_OUT,129.91,C341052402,15687.05,15557.14,C289126278,3422.88,3246.9,0,0
532,CASH_OUT,20030.02,C391775811,30815.42,10785.4,C928607412,8000.0,28030.02,1,0
180,PAYMENT,718.27,C725804710,8246.72,7528.44,M269515402,1509.45,1494.66,0,0
272,CASH_OUT,269.72,C563167369,10053.53,9783.81,C242776631,3460.37,3190.04,0,0
18,CASH_OUT,20.26,C274758577,194.06,173.8,C830570861,137.08,0.0,0,0
635,CASH_IN,232.89,C292343145,10918.63,10685.74,C281064635,727.62,960.51,0,0
409,CASH_IN,185.79,C575970665,7497.84,7312.05,C896075126,1351.7,1537.49,0,0
217,DEBIT,788.44,C207727160,3260.27,2471.84,C943907057,34.39,0.0,0,0
12,CASH_IN,3211.45,C269843833,27812.72,24601.27,C965698091,10741.36,13952.81,0,0
1,DEBIT,50.46,C578090624,1457.75,1407.29,C482599973,10179.74,10142.63,0,0
223,CASH_OUT,42.0,C740189084,27308.96,27266.96,C276183462,176.38,0.0,0,0
42,TRANSFER,95.33,C849115668,7853.52,7758.19,C490636713,81.64,186.97,0,0
471,CASH_OUT,2424.47,C165461553,11208.17,8783.7,C993834588,761.72,750.31,0,0
339,PAYMENT,684.23,C522815053,4230.19,3570.96,M942784735,949.96,801.79,0,0
438,PAYMENT,561.11,C576175237,1301.63,740.52,M909173736,482.94,448.95,0,0
635,CASH_OUT,6926.79,C258624851,85691.16,78764.37,C366794715,862.94,735.57,0,0
80,PAYMENT,553.86,C206799413,3150.07,2596.22,M815695061,788.33,730.31,0,0
468,CASH_OUT,6186.38,C653220299,35468.18,29281.8,C861342751,6018.51,5770.87,0,0
630,CASH_OUT,96.77,C781128314,520.93,424.16,C338648106,4292.55,4186.09,0,0
482,PAYMENT,112.55,C896259904,1313.73,1201.17,M119366525,1577.85,1440.04,0,0
232,PAYMENT,812.21,C696482123,7853.37,7041.17,M128134905,215.87,183.81,0,0
450,CASH_OUT,219.69,C269374176,4452.11,4232.42,C573803700,187.82,0.0,0,0
333,TRANSFER,10842.38,C935297479,12755.74,1913.36,C511057749,1200.0,12042.38,1,0
191,CASH_OUT,55.53,C145885135,25476.78,25421.25,C766236910,82.61,0.0,0,0
116,CASH_IN,358.35,C120823767,2872.56,2514.21,C197703531,1858.87,2197.22,0,0
513,CASH_OUT,925.45,C513005917,5504.08,4578.63,C188644148,1084.8,836.5,0,0
195,CASH_OUT,407.86,C840729151,3824.28,3416.43,C458785385,610.38,465.46,0,0
132,CASH_IN,109.95,C284051957,4172.98,4063.03,C890181451,6333.75,6423.69,0,0
229,CASH_IN,301.77,C290990557,3662.94,3361.17,C591014353,55.83,357.6,0,0
554,CASH_OUT,289.39,C551256443,869.56,580.18,C168352754,5884.78,5693.2,0,0
474,CASH_OUT,179.88,C553513388,3233.62,3053.74,C673563791,82019.56,82003.21,0,0
329,PAYMENT,5021.64,C452442697,30484.71,25463.07,M464423341,1913.14,1686.51,0,0
415,CASH_IN,5.0,C693465789,3561.89,3556.89,C615037318,15954.58,15959.58,0,0
107,CASH_IN,92.93,C346900062,738.83,645.9,C248534257,290.99,393.92,0,0
698,CASH_OUT,116.02,C292490868,589.65,423.63,C447118220,192.56,0.0,0,0
288,PAYMENT,440.36,C805933569,4240.34,3784.98,M467509492,19225.41,19067.1,0,0
17,TRANSFER,870.57,C529588164,1339.33,368.77,C605704198,150.0,1020.57,1,0
529,PAYMENT,191.59,C170333004,3139.81,2948.22,M634711163,943.98,733.49,0,0
36,CASH_OUT,1519.43,C791396404,10640.11,9120.68,C971636894,292.25,236.71,0,0
7,CASH_IN,117.37,C690991757,8015.79,7898.41,C512135681,3211.72,3329.1,0,0
706,CASH_IN,87.52,C698216424,2272.5,2184.99,C865912766,226.1,293.61,0,0
501,CASH_OUT,1460.41,C207211715,8078.04,6617.63,C666916776,115.13,0.0,0,0
31,CASH_OUT,1705.65,C954076770,6084.16,4378.51,C900154434,319.03,53.65,0,0
523,PAYMENT,37.45,C688321832,1597.07,1564.62,M205215537,533.7,424.87,0,0
306,CASH_OUT,234.88,C531682553,2060.26,1825.38,C211123020,2846.0,2621.82,0,0
447,CASH_OUT,8.55,C836969772,67543.49,67534.94,C140231011,177.59,100.45,0,0
367,CASH_OUT,210.08,C286864680,92206.35,91996.27,C130537521,2303.03,2051.47,0,0
587,PAYMENT,664.98,C695310124,12472.92,11807.95,M528208525,1759.51,1577.99,0,0
286,CASH_OUT,1687.37,C336199948,13822.21,12134.83,C171462597,8518.05,8271.55,0,0
501,CASH_IN,32.93,C327398518,7358.72,7330.78,C609814944,191.3,224.23,0,0
205,PAYMENT,268.63,C187987678,2828.46,2559.84,M405132262,60041.64,59765.58,0,0
406,CASH_OUT,71.38,C967481577,6786.93,6715.55,C160841159,3947.28,3879.79,0,0
653,PAYMENT,18.41,C592993227,33714.24,33695.82,M920335115,171285.6,171229.26,0,0
227,CASH_IN,707.69,C988403994,18055.81,17348.12,C670507219,2764.79,3472.48,0,0
182,CASH_IN,15.29,C162594078,922.32,907.03,C443639210,948.8,944.09,0,0
77,PAYMENT,75.73,C706367894,1574.36,1498.64,M264592105,2825.99,2819.01,0,0
342,CASH_OUT,69.02,C340683647,3414.91,3345.9,C832514077,1889.51,1669.51,0,0
74,CASH_IN,94.03,C264738045,2586.38,2492.36,C901504294,216.59,310.62,0,0
392,CASH_OUT,452.33,C910649873,9759.05,9306.72,C133733848,1041.66,840.98,0,0
213,CASH_OUT,1350.94,C507593154,18065.97,16715.03,C381388097,3910.71,3694.86,0,0
270,PAYMENT,551.98,C536440158,2917.68,2365.7,M648249183,110.63,0.0,0,0
588,DEBIT,649.7,C845026287,8484.34,7834.64,C788222221,1203.64,1067.22,0,0
436,PAYMENT,239.23,C621212406,2762.7,2548.48,M509755791,1584.89,1402.53,0,0
523,TRANSFER,920.28,C845061589,12037.3,11117.02,C815856388,1895.77,2816.04,0,0
172,CASH_IN,25.16,C330793019,2302.67,2277.51,C957053000,1947.92,1973.08,0,0
694,CASH_IN,5.0,C687409233,1973.71,1968.71,C204691579,73.27,78.27,0,0
468,CASH_IN,679.48,C353512139,58422.19,57742.71,C317022197,2375.57,3055.05,0,0
316,PAYMENT,204.4,C942350784,5245.6,5041.2,M952126104,1859.55,1740.67,0,0
214,PAYMENT,4464.7,C154104994,6852.88,2388.18,M225841576,3141.11,2959.85,0,0
47,PAYMENT,605.99,C590031238,2563.37,1957.38,M323195875,3476.99,3250.72,0,0
678,PAYMENT,65.82,C359135510,1149.47,1083.65,M868579859,2738.37,2734.0,0,0
529,PAYMENT,694.67,C448510789,14538.97,13844.3,M109473890,17936.19,17898.25,0,0
207,CASH_IN,105.68,C448531575,82174.59,82068.9,C278274829,6223.96,6329.64,0,0
621,TRANSFER,433.94,C696010785,7483.77,7049.83,C453814611,742.87,1176.81,0,0
630,CASH_OUT,66.38,C658085291,802.0,735.62,C223556092,8098.83,7901.8,0,0
575,TRANSFER,212.01,C779910503,1581.9,1394.88,C334039878,1115.64,1307.66,0,0
570,CASH_IN,425.41,C760208903,5959.02,5533.61,C308261255,1701.99,2127.4,0,0
401,PAYMENT,91.81,C291783246,414.2,322.39,M438822269,408.08,307.97,0,0
506,CASH_OUT,343.68,C516450005,45096.81,44753.14,C908037975,295.57,90.71,0,0
305,CASH_OUT,137.78,C464227528,4766.47,4628.68,C491431210,1450.42,1205.57,0,0
258,DEBIT,1271.14,C734019221,7502.63,6231.49,C109782415,1643.8,1583.12,0,0
301,CASH_OUT,95.49,C455094195,1519.37,1423.88,C801796354,407.23,193.31,0,0
620,PAYMENT,126.67,C469819586,7120.41,6993.74,M962834218,1310.49,1155.02,0,0
394,TRANSFER,367.93,C894864498,4799.97,4432.04,C505275659,6489.04,6856.97,0,0
152,PAYMENT,725.5,C442618363,3327.67,2602.17,M118599725,100.78,44.89,0,0
184,CASH_IN,34.07,C408164374,669.34,635.28,C847108960,79.14,113.21,0,0
127,TRANSFER,126.18,C446995945,10664.95,10538.78,C717856964,481.22,607.39,0,0
592,CASH_IN,128.32,C473309603,1273.67,1145.35,C178345284,619.36,747.68,0,0
282,CASH_OUT,566.61,C913409339,11523.13,10956.52,C705654477,17520.21,17379.4,0,0
441,TRANSFER,33.78,C151996196,1058.44,1024.66,C917035131,284.9,318.69,0,0
309,CASH_OUT,3298.83,C259010219,14269.21,10970.37,C719810556,12036.57,11955.22,0,0
676,PAYMENT,707.31,C670734830,4169.06,3461.76,M494782312,1038.27,944.88,0,0
650,PAYMENT,554.7,C998249133,4941.13,4386.43,M816564693,802.84,584.71,0,0
413,PAYMENT,120.63,C676890743,1023.44,902.81,M225350120,456.35,337.56,0,0
408,PAYMENT,137.86,C311961121,4316.58,4178.72,M758487568,3057.23,2889.82,0,0
499,PAYMENT,389.95,C383583354,2617.59,2227.65,M751346760,16821.05,16770.48,0,0
271,PAYMENT,71.98,C193375726,7917.26,7845.28,M124905339,867.19,812.26,0,0
247,CASH_OUT,189.55,C985703654,56040.28,55850.73,C964712929,77.99,9.66,0,0
601,CASH_OUT,90.01,C292798417,731.62,666.61,C186705435,98.4,84.88,0,0
389,PAYMENT,44.18,C180351897,286.34,242.16,M931632808,1547.14,1440.63,0,0
186,CASH_IN,2283.8,C407846954,14393.33,12109.54,C405570873,2556.83,4840.62,0,0
58,CASH_OUT,94.41,C254348338,3944.95,3850.54,C689519145,1231.62,1135.07,0,0
393,TRANSFER,125.1,C198266116,381.12,256.02,C593291149,505.61,640.71,0,0
323,PAYMENT,749.49,C712532678,10601.67,9852.18,M711071679,24063.92,23784.11,0,0
74,CASH_OUT,230.07,C354169991,1751.85,1521.78,C829305185,6979.18,6916.65,0,0
35,CASH_OUT,368.27,C379323429,2538.43,2170.16,C515833321,2115.59,1915.02,0,0
234,PAYMENT,98.17,C260088450,1202.19,1104.03,M260607396,5609.52,5515.9,0,0
301,PAYMENT,335.57,C536130138,5882.68,5547.11,M556869897,130.36,75.14,0,0
65,CASH_OUT,82.9,C390125396,4679.66,4596.76,C404515783,1545.87,1510.42,0,0
192,CASH_IN,349.4,C519811416,6039.92,5690.52,C443905693,5620.27,5969.67,0,0
64,CASH_IN,1698.88,C709039778,8519.65,6820.77,C962229447,1606.06,3304.94,0,0
648,PAYMENT,3050.08,C616215238,21448.82,18398.75,M670753098,4915.31,4841.9,0,0
327,PAYMENT,589.47,C886474100,4699.83,4110.36,M976320662,6842.28,6750.52,0,0
526,PAYMENT,66.46,C690463746,4440.44,4373.98,M694805354,809.25,755.05,0,0
277,TRANSFER,1726.57,C166365531,12693.24,10971.67,C574284399,811.13,2537.7,0,0
427,PAYMENT,276.4,C990173435,4238.17,3961.77,M999047194,3647.85,3529.82,0,0
643,CASH_IN,249.84,C417364031,2945.14,2695.3,C106023696,3885.6,4135.44,0,0
306,TRANSFER,775.14,C244863695,6061.1,5285.96,C983309392,874.92,1650.06,0,0
613,CASH_OUT,164.41,C379685872,7256.15,7091.74,C752365414,532.09,528.91,0,0
675,CASH_IN,174.57,C388934790,25941.99,25767.42,C440399727,238.79,413.36,0,0
269,PAYMENT,490.56,C270469439,5889.5,5398.94,M148574454,1885.69,1664.33,0,0
535,TRANSFER,139.66,C478867528,2577.19,2437.53,C368823223,503.12,642.78,0,0
554,PAYMENT,73.17,C582609206,621.13,547.96,M691914974,3421.47,3189.33,0,0
596,PAYMENT,344.56,C574610713,4035.24,3690.68,M748961197,3831.45,3701.21,0,0
172,PAYMENT,562.61,C207728036,9951.04,9388.44,M571375692,3349.18,3087.44,0,0
427,CASH_OUT,164.23,C863925049,1525.4,1361.17,C771463721,5894.35,5839.65,0,0
443,PAYMENT,554.78,C242427605,3180.94,2631.16,M261080936,23.31,0.0,0,0
380,CASH_OUT,182.26,C818408847,884.05,701.79,C217398154,177.66,0.0,0,0
148,CASH_OUT,122.86,C159410377,2067.14,1944.28,C387156018,170.41,154.53,0,0
538,PAYMENT,49.01,C846436944,11115.18,11066.17,M226311328,485.22,353.76,0,0
466,PAYMENT,80.62,C230975015,8233.06,8152.44,M695491147,998.74,747.06,0,0
477,PAYMENT,1908.54,C987068672,91260.28,89351.74,M762171383,713.13,487.63,0,0
615,CASH_IN,10722.18,C193860057,72219.55,61497.37,C233021817,1825.73,12557.91,0,0
247,CASH_OUT,1121.3,C896628873,2845.27,1723.97,C123617116,381.85,90.44,0,0
667,TRANSFER,1286.68,C933105486,10063.83,8777.15,C957053140,3479.13,4765.81,0,0
706,PAYMENT,392.77,C148745947,12450.55,12057.77,M379481248,183.85,65.9,0,0
108,PAYMENT,167.06,C966275877,2173.48,1956.41,M219302440,2824.9,2732.01,0,0
682,CASH_OUT,313.98,C247378665,3949.75,3635.78,C762529877,53.78,0.0,0,0
581,PAYMENT,133.57,C644925449,2855.89,2722.32,M115379930,45692.6,45521.76,0,0
675,DEBIT,501.56,C759887640,4785.8,4284.24,C536408754,159.52,94.15,0,0
152,TRANSFER,1737.72,C625465377,9807.13,8094.41,C740572772,2443.66,4181.38,0,0
14,CASH_IN,242.76,C883234797,1739.98,1497.22,C726661947,6018.49,6261.24,0,0
502,CASH_IN,289.01,C769703120,913.52,574.51,C542786183,362.68,651.69,0,0
516,PAYMENT,259.75,C121498049,1725.32,1465.56,M205965875,275.62,235.17,0,0
419,PAYMENT,226.84,C193320739,3383.36,3156.52,M217790458,294.56,161.47,0,0
280,DEBIT,305.43,C366170173,1460.48,1155.06,C640653863,2417.79,2209.34,0,0
580,CASH_OUT,606.14,C436700169,61664.38,61058.24,C835619216,14856.79,14672.54,0,0
